id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
16481687,2018/07/02 2:43 PM CEST,2018-07-02,2018-07-02 12:43:00 UTC,Paris,308836,adv7440,2018-09-13 09:34:09 UTC,2019-05-14 05:24:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481687,https://static.inaturalist.org/photos/24804924/medium.jpg?1536831244,,"Coracias garrulus, Latijnse naam, Natuur - Nature, Nederlandse naam, Scharrelaar, Vogels - Birds",Scharrelaar (Coracias garrulus),3,0,false,,"Beja, PT",37.7093074937,-8.0402010105,,,obscured,true,,,,Castro Verde,,Portugal,Beja,Castro Verde,Rollier d'Europe,Coracias garrulus,European Roller,Aves,2266
16481693,2018/07/02 3:07 PM CEST,2018-07-02,2018-07-02 13:07:00 UTC,Paris,308836,adv7440,2018-09-13 09:34:51 UTC,2019-03-10 12:39:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481693,https://static.inaturalist.org/photos/24804934/medium.jpg?1536831285,,"Bubulcus ibis, Koereiger, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Koereiger (Bubulcus ibis),4,0,false,,"7780 Castro Verde, Portugal",37.736545,-8.0298616667,,,open,false,,,,Castro Verde,,Portugal,Beja,Castro Verde,Cattle Egret,Bubulcus ibis,Cattle Egret,Aves,5017
16481699,2018/07/02 3:30 PM CEST,2018-07-02,2018-07-02 13:30:00 UTC,Paris,308836,adv7440,2018-09-13 09:36:02 UTC,2018-09-13 11:22:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481699,https://static.inaturalist.org/photos/24804943/medium.jpg?1536831357,,"",,1,0,false,,"Beja, PT",37.6210206583,-8.0103816709,,,obscured,true,,,,Castro Verde,,Portugal,Beja,Castro Verde,Lesser Kestrel,Falco naumanni,Lesser Kestrel,Aves,59845
16481702,2018/07/02 3:42 PM CEST,2018-07-02,2018-07-02 13:42:00 UTC,Paris,308836,adv7440,2018-09-13 09:36:43 UTC,2019-03-24 17:21:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481702,https://static.inaturalist.org/photos/24804950/medium.jpg?1536831396,,"Bubulcus ibis, Koereiger, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Koereiger (Bubulcus ibis),5,0,false,,"7780 Castro Verde, Portugal",37.7358033333,-8.0317116667,,,open,false,,,,Castro Verde,,Portugal,Beja,Castro Verde,Cattle Egret,Bubulcus ibis,Cattle Egret,Aves,5017
16481754,2018/07/04 8:53 AM CEST,2018-07-04,2018-07-04 06:53:00 UTC,Paris,308836,adv7440,2018-09-13 09:42:19 UTC,2018-09-13 11:22:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481754,https://static.inaturalist.org/photos/24805041/medium.jpg?1536831733,,"Charadrius alexandrinus, Latijnse naam, Natuur - Nature, Nederlandse naam, Strandplevier, Vogels - Birds",Strandplevier (Charadrius alexandrinus),1,0,false,,"Loulé, Portugal",37.0287066667,-7.9972316667,,,,false,,,,Loulé,,Portugal,Faro,Loulé,Kentish Plover,Charadrius alexandrinus,Kentish Plover,Aves,4789
16481762,2018/07/04 8:58 AM CEST,2018-07-04,2018-07-04 06:58:00 UTC,Paris,308836,adv7440,2018-09-13 09:43:39 UTC,2018-09-13 12:02:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481762,https://static.inaturalist.org/photos/24805063/medium.jpg?1536831813,,"Chroicocephalus ridibundus, Kokmeeuw, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Kokmeeuw (Chroicocephalus ridibundus),2,0,false,,"Loulé, Portugal",37.02715,-7.9971633333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
16481767,2018/07/04 8:59 AM CEST,2018-07-04,2018-07-04 06:59:00 UTC,Paris,308836,adv7440,2018-09-13 09:44:09 UTC,2019-06-01 14:57:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481767,https://static.inaturalist.org/photos/24805073/medium.jpg?1536831843,,"Himantopus himantopus, Latijnse naam, Natuur - Nature, Nederlandse naam, Steltkluut, Vogels - Birds",Steltkluut (Himantopus himantopus),5,0,false,,"Loulé, Portugal",37.0271183333,-7.9971716667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-winged Stilt,Himantopus himantopus,Black-winged Stilt,Aves,4835
16481783,2018/07/04 9:07 AM CEST,2018-07-04,2018-07-04 07:07:00 UTC,Paris,308836,adv7440,2018-09-13 09:45:35 UTC,2018-09-13 12:02:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481783,https://static.inaturalist.org/photos/24805101/medium.jpg?1536831923,,"","",2,0,false,,"Loulé, Portugal",37.0259916667,-7.9971516667,,,,false,,,,Loulé,,Portugal,Faro,Loulé,Mallard,Anas platyrhynchos,Mallard,Aves,6930
16481786,2018/07/04 9:10 AM CEST,2018-07-04,2018-07-04 07:10:00 UTC,Paris,308836,adv7440,2018-09-13 09:46:10 UTC,2019-03-10 16:08:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481786,https://static.inaturalist.org/photos/24805110/medium.jpg?1536831964,,"Ardea cinerea, Blauwe reiger, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Blauwe Reiger (Ardea cinerea),4,0,false,,"Loulé, Portugal",37.025375,-7.9971383333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Grey Heron,Ardea cinerea,Grey Heron,Aves,4954
16481791,2018/07/04 9:11 AM CEST,2018-07-04,2018-07-04 07:11:00 UTC,Paris,308836,adv7440,2018-09-13 09:46:40 UTC,2018-11-16 09:10:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481791,https://static.inaturalist.org/photos/24805123/medium.jpg?1536831993,,"Dwergstern, Latijnse naam, Natuur - Nature, Nederlandse naam, Sternula albifrons, Vogels - Birds",Dwergstern (Sternula albifrons),2,0,false,,"Loulé, Portugal",37.02528,-7.9971166667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Sterne naine,Sternula albifrons,Little Tern,Aves,144529
16481795,2018/07/04 9:14 AM CEST,2018-07-04,2018-07-04 07:14:00 UTC,Paris,308836,adv7440,2018-09-13 09:47:30 UTC,2019-05-27 15:31:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481795,https://static.inaturalist.org/photos/24805134/medium.jpg?1536832022,,"",Grutto (Limosa limosa),2,0,false,,Portugal,37.1316541966,-7.9473097078,,,obscured,true,,,,Loulé,,Portugal,Faro,Loulé,Black-tailed Godwit,Limosa limosa,Black-tailed Godwit,Aves,3947
16481810,2018/07/04 9:18 AM CEST,2018-07-04,2018-07-04 07:18:00 UTC,Paris,308836,adv7440,2018-09-13 09:48:23 UTC,2019-03-10 16:08:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481810,https://static.inaturalist.org/photos/24805149/medium.jpg?1536832097,,"Ardea cinerea, Blauwe reiger, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Blauwe Reiger (Ardea cinerea),3,0,false,,"Loulé, Portugal",37.024385,-7.9970616667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Grey Heron,Ardea cinerea,Grey Heron,Aves,4954
16481816,2018/07/04 9:21 AM CEST,2018-07-04,2018-07-04 07:21:00 UTC,Paris,308836,adv7440,2018-09-13 09:49:53 UTC,2018-09-13 11:21:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481816,https://static.inaturalist.org/photos/24805157/medium.jpg?1536832159,,"",Krombekstrandloper (Calidris alpina),1,0,false,,"Loulé, Portugal",37.02347,-7.9970133333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Dunlin,Calidris alpina,Dunlin,Aves,3857
16481831,2018/07/04 9:22 AM CEST,2018-07-04,2018-07-04 07:22:00 UTC,Paris,308836,adv7440,2018-09-13 09:52:05 UTC,2018-09-13 12:01:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481831,https://static.inaturalist.org/photos/24805189/medium.jpg?1536832319,,"Chroicocephalus ridibundus, Kokmeeuw, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Kokmeeuw (Chroicocephalus ridibundus),2,0,false,,"Loulé, Portugal",37.0232816667,-7.9970383333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
16481836,2018/07/04 9:25 AM CEST,2018-07-04,2018-07-04 07:25:00 UTC,Paris,308836,adv7440,2018-09-13 09:52:54 UTC,2018-09-13 11:21:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481836,https://static.inaturalist.org/photos/24805196/medium.jpg?1536832354,,"",Strandplevier (Charadrius alexandrinus),1,0,false,,"Loulé, Portugal",37.023035,-7.9970566667,,,,false,,,,Loulé,,Portugal,Faro,Loulé,Kentish Plover,Charadrius alexandrinus,Kentish Plover,Aves,4789
16481850,2018/07/04 9:25 AM CEST,2018-07-04,2018-07-04 07:25:00 UTC,Paris,308836,adv7440,2018-09-13 09:54:21 UTC,2018-09-13 12:01:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481850,https://static.inaturalist.org/photos/24805213/medium.jpg?1536832395,,"",Bonte Strandloper (Calidris alpina),2,0,false,,"Loulé, Portugal",37.023035,-7.9970566667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Dunlin,Calidris alpina,Dunlin,Aves,3857
16481870,2018/07/04 9:27 AM CEST,2018-07-04,2018-07-04 07:27:00 UTC,Paris,308836,adv7440,2018-09-13 09:57:29 UTC,2019-02-01 20:48:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481870,https://static.inaturalist.org/photos/24805283/medium.jpg?1536832637,,"Flamingo, Latijnse naam, Natuur - Nature, Nederlandse naam, Phoenicopterus roseus, Vogels - Birds",Flamingo (Phoenicopterus roseus),3,0,false,,"Loulé, Portugal",37.0227633333,-7.9970516667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Flamant rose,Phoenicopterus roseus,Greater Flamingo,Aves,73222
16481883,2018/07/04 9:29 AM CEST,2018-07-04,2018-07-04 07:29:00 UTC,Paris,308836,adv7440,2018-09-13 09:59:11 UTC,2018-09-13 12:01:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481883,https://static.inaturalist.org/photos/24805302/medium.jpg?1536832723,,"",Strandplevier (Charadrius alexandrinus),2,0,false,,"Loulé, Portugal",37.0227683333,-7.997065,,,,false,,,,Loulé,,Portugal,Faro,Loulé,Kentish Plover,Charadrius alexandrinus,Kentish Plover,Aves,4789
16481894,2018/07/04 9:29 AM CEST,2018-07-04,2018-07-04 07:29:00 UTC,Paris,308836,adv7440,2018-09-13 10:00:13 UTC,2018-09-13 11:21:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481894,https://static.inaturalist.org/photos/24805312/medium.jpg?1536832775,,"",Bonte Strandloper (Calidris alpina),1,0,false,,"Loulé, Portugal",37.0227683333,-7.997065,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Dunlin,Calidris alpina,Dunlin,Aves,3857
16481904,2018/07/04 9:30 AM CEST,2018-07-04,2018-07-04 07:30:00 UTC,Paris,308836,adv7440,2018-09-13 10:01:29 UTC,2018-11-16 09:12:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481904,https://static.inaturalist.org/photos/24805340/medium.jpg?1536832869,,"",Dwergstern (Sternula albifrons),2,0,false,,"Loulé, Portugal",37.022775,-7.9970583333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Sterne naine,Sternula albifrons,Little Tern,Aves,144529
16481910,2018/07/16 11:28 AM UTC,2018-07-16,,UTC,1196588,adrimoreira,2018-09-13 10:02:12 UTC,2018-09-13 21:21:44 UTC,research,,https://www.inaturalist.org/observations/16481910,https://static.inaturalist.org/photos/24805335/medium.jpeg?1536832852,,"",,3,0,false,,"Pontevedra, España",42.0788001132,-8.5115482362,31,,open,false,,,,,Galicia,Portugal,Galicia,Pontevedra,Great Cormorant,Phalacrocorax carbo,Great Cormorant,Aves,4270
16481911,2018/07/04 9:39 AM CEST,2018-07-04,2018-07-04 07:39:00 UTC,Paris,308836,adv7440,2018-09-13 10:02:17 UTC,2019-06-01 14:57:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481911,https://static.inaturalist.org/photos/24805355/medium.jpg?1536832930,,"Himantopus himantopus, Latijnse naam, Natuur - Nature, Nederlandse naam, Steltkluut, Vogels - Birds",Steltkluut (Himantopus himantopus) juv.,4,0,false,,"Loulé, Portugal",37.0218133333,-7.9970033333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-winged Stilt,Himantopus himantopus,Black-winged Stilt,Aves,4835
16481919,2018/07/04 9:40 AM CEST,2018-07-04,2018-07-04 07:40:00 UTC,Paris,308836,adv7440,2018-09-13 10:04:10 UTC,2019-06-01 14:57:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481919,https://static.inaturalist.org/photos/24805363/medium.jpg?1536832963,,"",Juv.,3,0,false,,"Loulé, Portugal",37.02191,-7.9970416667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-winged Stilt,Himantopus himantopus,Black-winged Stilt,Aves,4835
16481935,2018/07/04 10:02 AM CEST,2018-07-04,2018-07-04 08:02:00 UTC,Paris,308836,adv7440,2018-09-13 10:05:27 UTC,2018-09-13 12:00:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481935,https://static.inaturalist.org/photos/24805396/medium.jpg?1536833119,,"",Wilde Eend (Anas platyrhynchos),2,0,false,,"Loulé, Portugal",37.018995,-8.001095,,,,false,,,,Loulé,,Portugal,Faro,Loulé,Mallard,Anas platyrhynchos,Mallard,Aves,6930
16481940,2018/07/04 10:04 AM CEST,2018-07-04,2018-07-04 08:04:00 UTC,Paris,308836,adv7440,2018-09-13 10:06:02 UTC,2020-03-18 16:37:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481940,https://static.inaturalist.org/photos/24805410/medium.jpg?1536833156,,"Latijnse naam, Lepelaar, Natuur - Nature, Nederlandse naam, Platalea leucorodia, Vogels - Birds",Lepelaar (Platalea leucorodia),6,0,false,,"Loulé, Portugal",37.0192933333,-8.0018,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Spatule blanche,Platalea leucorodia,Eurasian Spoonbill,Aves,3731
16481947,2018/07/04 10:09 AM CEST,2018-07-04,2018-07-04 08:09:00 UTC,Paris,308836,adv7440,2018-09-13 10:06:37 UTC,2019-03-24 15:31:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481947,https://static.inaturalist.org/photos/24805423/medium.jpg?1536833190,,"Egretta garzetta, Kleine Zilverreiger, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Kleine Zilverreiger (Egretta garzetta),3,0,false,,"Loulé, Portugal",37.02035,-8.00444,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Little Egret,Egretta garzetta,Little Egret,Aves,4943
16481951,2018/07/04 10:10 AM CEST,2018-07-04,2018-07-04 08:10:00 UTC,Paris,308836,adv7440,2018-09-13 10:07:15 UTC,2019-02-06 04:52:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481951,https://static.inaturalist.org/photos/24805439/medium.jpg?1536833226,,"",Kleine Zwartkop (Sylvia melanocephala),4,0,false,,"Loulé, Portugal",37.0203566667,-8.004505,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Fauvette mélanocéphale,Sylvia melanocephala,Sardinian Warbler,Aves,15299
16481956,2018/07/04 10:13 AM CEST,2018-07-04,2018-07-04 08:13:00 UTC,Paris,308836,adv7440,2018-09-13 10:08:13 UTC,2018-11-16 09:10:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481956,https://static.inaturalist.org/photos/24805456/medium.jpg?1536833279,,"Dwergstern, Latijnse naam, Natuur - Nature, Nederlandse naam, Sternula albifrons, Vogels - Birds",Dwergstern (Sternula albifrons),3,0,false,,"Loulé, Portugal",37.02058,-8.0051216667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Sterne naine,Sternula albifrons,Little Tern,Aves,144529
16481961,2018/07/04 10:14 AM CEST,2018-07-04,2018-07-04 08:14:00 UTC,Paris,308836,adv7440,2018-09-13 10:08:53 UTC,2018-09-13 11:59:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481961,https://static.inaturalist.org/photos/24805474/medium.jpg?1536833326,,"Chroicocephalus ridibundus, Kokmeeuw, Latijnse naam, Natuur - Nature, Nederlandse naam, Vogels - Birds",Kokmeeuw (Chroicocephalus ridibundus),2,0,false,,"Loulé, Portugal",37.0207,-8.0054116667,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
16481964,2018/07/04 10:26 AM CEST,2018-07-04,2018-07-04 08:26:00 UTC,Paris,308836,adv7440,2018-09-13 10:09:25 UTC,2019-03-24 15:31:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481964,https://static.inaturalist.org/photos/24805483/medium.jpg?1536833359,,"",Kleine Zilverreiger (Egretta garzetta),5,0,false,,"Loulé, Portugal",37.0220083333,-8.0102583333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Little Egret,Egretta garzetta,Little Egret,Aves,4943
16481974,2018/07/04 10:27 AM CEST,2018-07-04,2018-07-04 08:27:00 UTC,Paris,308836,adv7440,2018-09-13 10:10:32 UTC,2018-09-13 11:18:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481974,https://static.inaturalist.org/photos/24805514/medium.jpg?1536833425,,"Charadrius alexandrinus, Latijnse naam, Natuur - Nature, Nederlandse naam, Strandplevier, Vogels - Birds",Strandplevier (Charadrius alexandrinus),1,0,false,,"Loulé, Portugal",37.0220116667,-8.0102683333,,,,false,,,,Loulé,,Portugal,Faro,Loulé,Kentish Plover,Charadrius alexandrinus,Kentish Plover,Aves,4789
16481983,2018/07/04 10:34 AM CEST,2018-07-04,2018-07-04 08:34:00 UTC,Paris,308836,adv7440,2018-09-13 10:11:31 UTC,2019-06-01 14:57:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481983,https://static.inaturalist.org/photos/24805532/medium.jpg?1536833485,,"",Steltkluut (Himantopus himantopus),6,0,false,,"Loulé, Portugal",37.023245,-8.0117833333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-winged Stilt,Himantopus himantopus,Black-winged Stilt,Aves,4835
16481988,2018/07/04 10:51 AM CEST,2018-07-04,2018-07-04 08:51:00 UTC,Paris,308836,adv7440,2018-09-13 10:13:06 UTC,2019-01-28 11:45:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481988,https://static.inaturalist.org/photos/24805555/medium.jpg?1536833579,,"",Krooneend (Netta rufina),3,0,false,,Portugal,37.1018503392,-8.0942132719,,,obscured,true,,,,Loulé,,Portugal,Faro,Loulé,Red-crested Pochard,Netta rufina,Red-crested Pochard,Aves,7122
16481997,2018/07/04 10:52 AM CEST,2018-07-04,2018-07-04 08:52:00 UTC,Paris,308836,adv7440,2018-09-13 10:13:51 UTC,2019-08-12 18:39:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16481997,https://static.inaturalist.org/photos/24805566/medium.jpg?1536833615,,"Latijnse naam, Natuur - Nature, Nederlandse naam, Ploceus melanocephalus, Vogels - Birds, Zwartkopwever",Zwartkopwever (Ploceus melanocephalus),3,0,false,,"Loulé, Portugal",37.024865,-8.0140533333,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Black-headed Weaver,Ploceus melanocephalus,Black-headed Weaver,Aves,13793
16482028,2018/07/04 10:56 AM CEST,2018-07-04,2018-07-04 08:56:00 UTC,Paris,308836,adv7440,2018-09-13 10:16:08 UTC,2019-02-08 11:51:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16482028,https://static.inaturalist.org/photos/24805601/medium.jpg?1536833762,,"Fuut, Latijnse naam, Natuur - Nature, Nederlandse naam, Podiceps cristatus, Vogels - Birds",Fuut (Podiceps cristatus),7,0,false,,"Loulé, Portugal",37.0247683333,-8.01336,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Great Crested Grebe,Podiceps cristatus,Great Crested Grebe,Aves,4208
16482068,2018/07/04 10:58 AM CEST,2018-07-04,2018-07-04 08:58:00 UTC,Paris,308836,adv7440,2018-09-13 10:17:32 UTC,2019-02-03 08:11:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16482068,https://static.inaturalist.org/photos/24805638/medium.jpg?1536833839,,"",Meerkoet (Fulica atra) juv,3,0,false,,"Loulé, Portugal",37.0247083333,-8.01305,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Eurasian Coot,Fulica atra,Eurasian Coot,Aves,482
16482075,2018/07/04 12:07 PM CEST,2018-07-04,2018-07-04 10:07:00 UTC,Paris,308836,adv7440,2018-09-13 10:18:13 UTC,2020-03-06 20:54:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16482075,https://static.inaturalist.org/photos/24805654/medium.jpg?1536833873,,"Bergeend, Latijnse naam, Natuur - Nature, Nederlandse naam, Tadorna tadorna, Vogels - Birds",Bergeend (Tadorna tadorna),6,0,false,,"Loulé, Portugal",37.028735,-8.00126,,,open,false,,,,Loulé,,Portugal,Faro,Loulé,Common Shelduck,Tadorna tadorna,Common Shelduck,Aves,7067
16483756,2018/09/11 8:55 AM WEST,2018-09-11,2018-09-11 07:55:00 UTC,Lisbon,888791,roger2206,2018-09-13 12:35:32 UTC,2019-03-24 12:00:16 UTC,research,,https://www.inaturalist.org/observations/16483756,https://static.inaturalist.org/photos/24808562/medium.jpeg?1536842126,,"","",5,0,false,,"3870 Monte, Portugal",40.7498102778,-8.6370341667,,,open,false,,,,Murtosa,,Portugal,Aveiro,Murtosa,Cattle Egret,Bubulcus ibis,Cattle Egret,Aves,5017
16483836,2018/09/12 9:13 AM WEST,2018-09-12,2018-09-12 08:13:00 UTC,Lisbon,888791,roger2206,2018-09-13 12:41:02 UTC,2019-03-24 15:31:25 UTC,research,,https://www.inaturalist.org/observations/16483836,https://static.inaturalist.org/photos/24808746/medium.jpeg?1536842454,,"","",5,0,false,,"3870 Torreira, Portugal",40.742335,-8.6979302778,,,open,false,,,,Murtosa,,Portugal,Aveiro,Murtosa,Little Egret,Egretta garzetta,Little Egret,Aves,4943
16504896,2018/09/05 4:02 PM WEST,2018-09-05,2018-09-05 15:02:00 UTC,Europe/London,1207192,jvitor,2018-09-13 22:14:35 UTC,2018-10-07 22:38:29 UTC,research,,https://www.inaturalist.org/observations/16504896,https://static.inaturalist.org/photos/24838831/medium.jpg?1536876558,,"","À procura de insectos no solo.
Looking for insects on the soil.",2,0,false,,"Lisbon, Portugal",38.769226,-9.157131,455345,,open,false,,,,Lisboa,,Portugal,Lisboa,Lisboa,Trepadeira,Certhia brachydactyla,Short-toed Treecreeper,Aves,7462
16516207,2018/09/10 10:49 AM WEST,2018-09-10,2018-09-10 09:49:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:26 UTC,2018-09-14 13:39:35 UTC,research,,https://www.inaturalist.org/observations/16516207,https://static.inaturalist.org/photos/24860676/medium.jpeg?1536917768,,"",,4,0,false,,"Manteigas, Portugal",40.356605307,-7.5582036159,22,,open,false,,,,Manteigas,,Portugal,Guarda,Manteigas,Short-toed Treecreeper,Certhia brachydactyla,Short-toed Treecreeper,Aves,7462
16516208,2018/09/10 8:51 AM WEST,2018-09-10,2018-09-10 07:51:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:26 UTC,2019-12-20 21:42:34 UTC,research,,https://www.inaturalist.org/observations/16516208,https://static.inaturalist.org/photos/24860679/medium.jpeg?1536917827,,"",,3,0,false,,"Manteigas, Portugal",40.3564683644,-7.5586703202,18,,open,false,,,,Manteigas,,Portugal,Guarda,Manteigas,Rock Bunting,Emberiza cia,Rock Bunting,Aves,9193
16516209,2018/09/10 11:16 AM WEST,2018-09-10,2018-09-10 10:16:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:26 UTC,2020-02-29 20:33:19 UTC,research,,https://www.inaturalist.org/observations/16516209,https://static.inaturalist.org/photos/24860681/medium.jpeg?1536917831,,"",,3,0,false,,"Manteigas, Portugal",40.356648583,-7.5581937645,19,,open,false,,,,Manteigas,,Portugal,Guarda,Manteigas,Paporrubio,Erithacus rubecula,European Robin,Aves,13094
16516210,2018/09/08 3:52 PM WEST,2018-09-08,2018-09-08 14:52:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:28 UTC,2018-12-12 17:21:31 UTC,research,,https://www.inaturalist.org/observations/16516210,https://static.inaturalist.org/photos/24860688/medium.jpeg?1536917860,,"",,3,0,false,,"Celorico da Beira, 6360, Portugal",40.5612674238,-7.3854063772,2872,,open,false,,,,Celorico da Beira,,Portugal,Guarda,Celorico da Beira,Eurasian Kestrel,Falco tinnunculus,Eurasian Kestrel,Aves,472766
16516211,2018/09/10 10:52 AM WEST,2018-09-10,2018-09-10 09:52:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:28 UTC,2018-09-14 13:38:37 UTC,research,,https://www.inaturalist.org/observations/16516211,https://static.inaturalist.org/photos/24860707/medium.jpeg?1536917938,,"",,2,0,false,,"Manteigas, Portugal",40.3565938137,-7.5582152222,22,,,false,,,,Manteigas,,Portugal,Guarda,Manteigas,European Pied Flycatcher,Ficedula hypoleuca,European Pied Flycatcher,Aves,204512
16516212,2018/08/28 3:01 PM WEST,2018-08-28,2018-08-28 14:01:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:28 UTC,2018-09-14 13:38:31 UTC,research,,https://www.inaturalist.org/observations/16516212,https://static.inaturalist.org/photos/24860712/medium.jpeg?1536917949,,"",,3,0,false,,"Guarda, PT",40.4024406629,-7.2316046581,2334,,obscured,true,,,,Celorico da Beira,,Portugal,Guarda,Celorico da Beira,Spotted Flycatcher,Muscicapa striata,Spotted Flycatcher,Aves,12971
16516213,2018/07/09 8:02 AM WEST,2018-07-09,2018-07-09 07:02:00 UTC,Europe/London,823159,isa_teixeira,2018-09-14 09:44:31 UTC,2018-11-25 14:19:44 UTC,research,,https://www.inaturalist.org/observations/16516213,https://static.inaturalist.org/photos/24860717/medium.jpeg?1536917965,,"",,4,0,false,,"Manteigas, Portugal",40.3755354042,-7.5186545992,529,,open,false,,,,Manteigas,,Portugal,Guarda,Manteigas,Хохлатая синица,Lophophanes cristatus,Crested Tit,Aves,144830
16524193,2018/09/11 9:48 AM WEST,2018-09-11,2018-09-11 08:48:00 UTC,Lisbon,888791,roger2206,2018-09-14 15:48:34 UTC,2018-09-14 17:20:01 UTC,research,,https://www.inaturalist.org/observations/16524193,https://static.inaturalist.org/photos/24873974/medium.jpeg?1536940102,,"","",2,0,false,,"3870 Bunheiro, Portugal",40.7880608333,-8.6716194444,,,open,false,,,,Murtosa,,Portugal,Aveiro,Murtosa,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
